"","ClassID","UserID","NumTrial","Condition","ColorOrWord","WordDisplayed","ColorOfStimulus","ColorOfResponse","ReactionTime"
"2842",4331,74666,22,"ConW","C","YELLOW","Y","Y",2303
"2843",4331,74666,23,"ConW","C","BLUE","B","B",879
"2844",4331,74666,24,"ConW","C","YELLOW","Y","Y",1296
"2845",4331,74666,25,"ConW","C","RED","R","R",864
"2846",4331,74666,26,"ConW","C","BLUE","B","B",736
"2847",4331,74666,27,"ConW","C","RED","R","R",848
"2848",4331,74666,28,"ConW","C","BLUE","B","B",688
"2849",4331,74666,29,"ConW","C","RED","R","R",656
"2850",4331,74666,30,"ConW","C","GREEN","G","G",912
"2851",4331,74666,31,"ConW","C","BLUE","B","B",768
"2852",4331,74666,32,"ConW","C","GREEN","G","G",1008
"2853",4331,74666,33,"ConW","C","RED","R","R",784
"2854",4331,74666,34,"ConW","C","BLUE","B","B",800
"2855",4331,74666,35,"ConW","C","RED","R","R",672
"2856",4331,74666,36,"ConW","C","GREEN","G","G",752
"2857",4331,74666,37,"ConW","C","YELLOW","Y","Y",704
"2858",4331,74666,38,"ConW","C","GREEN","G","G",768
"2859",4331,74666,39,"ConW","C","BLUE","B","B",736
"2860",4331,74666,40,"ConW","C","RED","R","R",815
"2861",4331,74667,1,"ConW","C","BLUE","B","B",1476
"2862",4331,74667,2,"ConW","C","GREEN","G","G",1069
"2863",4331,74667,3,"ConW","C","YELLOW","Y","Y",1086
"2864",4331,74667,4,"ConW","C","RED","R","R",958
"2865",4331,74667,5,"ConW","C","GREEN","G","G",912
"2866",4331,74667,6,"ConW","C","YELLOW","Y","Y",912
"2867",4331,74667,7,"ConW","C","BLUE","B","B",2607
"2868",4331,74667,8,"ConW","C","YELLOW","Y","Y",1519
"2869",4331,74667,9,"ConW","C","BLUE","B","B",928
"2870",4331,74667,10,"ConW","C","YELLOW","Y","Y",927
"2871",4331,74667,11,"ConW","C","GREEN","G","G",1151
"2872",4331,74667,12,"ConW","C","RED","R","R",1310
"2873",4331,74667,13,"ConW","C","GREEN","G","G",1199
"2874",4331,74667,14,"ConW","C","RED","R","R",1310
"2875",4331,74667,15,"ConW","C","GREEN","G","G",1087
"2876",4331,74667,16,"ConW","C","YELLOW","Y","Y",1151
"2877",4331,74667,17,"ConW","C","GREEN","G","G",944
"2878",4331,74667,18,"ConW","C","RED","R","R",928
"2879",4331,74667,19,"ConW","C","GREEN","G","G",959
"2880",4331,74667,20,"ConW","C","BLUE","B","B",1088
"2881",4331,74667,21,"IncW","C","YELLOW","R","R",1556
"2882",4331,74667,22,"IncW","C","BLUE","G","G",1456
"2883",4331,74667,23,"IncW","C","GREEN","Y","Y",1487
"2884",4331,74667,24,"IncW","C","RED","G","G",1264
"2885",4331,74667,25,"IncW","C","YELLOW","R","R",1151
"2886",4331,74667,26,"IncW","C","RED","B","B",1599
"2887",4331,74667,27,"IncW","C","GREEN","Y","Y",1118
"2888",4331,74667,28,"IncW","C","BLUE","R","R",1263
"2889",4331,74667,29,"IncW","C","GREEN","Y","Y",1054
"2890",4331,74667,30,"IncW","C","RED","G","G",1119
"2891",4331,74667,31,"IncW","C","BLUE","R","R",975
"2892",4331,74667,32,"IncW","C","GREEN","Y","Y",1136
"2893",4331,74667,33,"IncW","C","RED","G","G",1056
"2894",4331,74667,34,"IncW","C","GREEN","B","B",991
"2895",4331,74667,35,"IncW","C","YELLOW","G","G",1631
"2896",4331,74667,36,"IncW","C","BLUE","Y","Y",1024
"2897",4331,74667,37,"IncW","C","RED","B","B",1184
"2898",4331,74667,38,"IncW","C","BLUE","G","G",1231
"2899",4331,74667,39,"IncW","C","RED","B","B",1392
"2900",4331,74667,40,"IncW","C","GREEN","Y","Y",1151
"2901",4331,74668,1,"ConW","C","YELLOW","Y","Y",1525
"2902",4331,74668,2,"ConW","C","BLUE","B","B",991
"2903",4331,74668,3,"ConW","C","GREEN","G","G",926
"2904",4331,74668,4,"ConW","C","YELLOW","Y","Y",896
"2905",4331,74668,5,"ConW","C","GREEN","G","G",879
"2906",4331,74668,6,"ConW","C","RED","R","R",783
"2907",4331,74668,7,"ConW","C","YELLOW","Y","Y",879
"2908",4331,74668,8,"ConW","C","BLUE","B","B",816
"2909",4331,74668,9,"ConW","C","GREEN","G","G",768
"2910",4331,74668,10,"ConW","C","YELLOW","Y","Y",977
"2911",4331,74668,11,"ConW","C","BLUE","B","B",1600
"2912",4331,74668,12,"ConW","C","YELLOW","Y","Y",864
"2913",4331,74668,13,"ConW","C","GREEN","G","G",1008
"2914",4331,74668,14,"ConW","C","YELLOW","Y","Y",864
"2915",4331,74668,15,"ConW","C","RED","R","R",913
"2916",4331,74668,16,"ConW","C","YELLOW","Y","Y",864
"2917",4331,74668,17,"ConW","C","GREEN","G","G",848
"2918",4331,74668,18,"ConW","C","RED","R","R",1040
"2919",4331,74668,19,"ConW","C","BLUE","B","B",896
"2920",4331,74668,20,"ConW","C","YELLOW","Y","Y",1281
"2921",4331,74668,21,"IncW","C","RED","B","B",1926
"2922",4331,74668,22,"IncW","C","YELLOW","G","G",1936
"2923",4331,74668,23,"IncW","C","BLUE","Y","Y",1408
"2924",4331,74668,24,"IncW","C","GREEN","R","R",1056
"2925",4331,74668,25,"IncW","C","YELLOW","B","B",1361
"2926",4331,74668,26,"IncW","C","GREEN","R","R",1120
"2927",4331,74668,27,"IncW","C","BLUE","Y","Y",1136
"2928",4331,74668,28,"IncW","C","YELLOW","R","R",1520
"2929",4331,74668,29,"IncW","C","BLUE","G","G",1233
"2930",4331,74668,30,"IncW","C","GREEN","Y","Y",1232
"2931",4331,74668,31,"IncW","C","RED","B","B",1360
"2932",4331,74668,32,"IncW","C","GREEN","Y","Y",1503
"2933",4331,74668,33,"IncW","C","BLUE","G","G",1408
"2934",4331,74668,34,"IncW","C","YELLOW","R","R",1087
"2935",4331,74668,35,"IncW","C","BLUE","Y","Y",1455
"2936",4331,74668,36,"IncW","C","GREEN","B","B",1376
"2937",4331,74668,37,"IncW","C","BLUE","G","G",1265
"2938",4331,74668,38,"IncW","C","YELLOW","B","B",2800
"2939",4331,74668,39,"IncW","C","GREEN","Y","Y",1377
"2940",4331,74668,40,"IncW","C","YELLOW","G","G",1472
"2941",4331,74668,41,"BCon","C","GRXXX","G","G",2312
"2942",4331,74668,42,"BCon","C","YEXXXX","Y","Y",1535
"2943",4331,74668,43,"BCon","C","GRXXX","G","G",1135
"2944",4331,74668,44,"BCon","C","YEXXXX","Y","Y",864
"2945",4331,74668,45,"BCon","C","GRXXX","G","G",752
"2946",4331,74668,46,"BCon","C","BLXX","B","B",1104
"2947",4331,74668,47,"BCon","C","REX","R","R",1488
"2948",4331,74668,48,"BCon","C","YEXXXX","Y","Y",1521
"2949",4331,74668,49,"BCon","C","GRXXX","G","G",864
"2950",4331,74668,50,"BCon","C","BLXX","B","B",1168
"2951",4331,74668,51,"BCon","C","REX","R","R",1072
"2952",4331,74668,52,"BCon","C","YEXXXX","Y","Y",1072
"2953",4331,74668,53,"BCon","C","BLXX","B","B",913
"2954",4331,74668,54,"BCon","C","YEXXXX","Y","Y",1200
"2955",4331,74668,55,"BCon","C","GRXXX","G","G",832
"2956",4331,74668,56,"BCon","C","BLXX","B","B",992
"2957",4331,74668,57,"BCon","C","GRXXX","G","G",1103
"2958",4331,74668,58,"BCon","C","BLXX","B","B",864
"2959",4331,74668,59,"BCon","C","YEXXXX","Y","Y",1215
"2960",4331,74668,60,"BCon","C","BLXX","B","B",831
"3001",4331,74671,1,"IncW","C","BLUE","G","G",3061
"3002",4331,74671,2,"IncW","C","YELLOW","B","B",1886
"3003",4331,74671,3,"IncW","C","RED","Y","Y",1983
"3004",4331,74671,4,"IncW","C","BLUE","R","R",1648
"3005",4331,74671,5,"IncW","C","GREEN","Y","Y",2255
"3006",4331,74671,6,"IncW","C","RED","B","B",1376
"3007",4331,74671,7,"IncW","C","YELLOW","G","G",1727
"3008",4331,74671,8,"IncW","C","GREEN","R","R",1279
"3009",4331,74671,9,"IncW","C","RED","B","B",1215
"3010",4331,74671,10,"IncW","C","GREEN","Y","Y",1599
"3011",4331,74671,11,"IncW","C","YELLOW","B","B",1232
"3012",4331,74671,12,"IncW","C","BLUE","Y","Y",1328
"3013",4331,74671,13,"IncW","C","GREEN","B","B",1584
"3014",4331,74671,14,"IncW","C","YELLOW","G","G",1312
"3015",4331,74671,15,"IncW","C","RED","Y","Y",2800
"3016",4331,74671,16,"IncW","C","GREEN","B","B",1488
"3017",4331,74671,17,"IncW","C","RED","G","G",1280
"3018",4331,74671,18,"IncW","C","BLUE","Y","Y",1360
"3019",4331,74671,19,"IncW","C","GREEN","R","R",1119
"3020",4331,74671,20,"IncW","C","YELLOW","G","G",1631
"3021",4331,74671,21,"ConW","C","BLUE","B","B",1318
"3022",4331,74671,22,"ConW","C","YELLOW","Y","Y",1248
"3023",4331,74671,23,"ConW","C","BLUE","B","B",928
"3024",4331,74671,24,"ConW","C","YELLOW","Y","Y",1088
"3025",4331,74671,25,"ConW","C","RED","R","R",1168
"3026",4331,74671,26,"ConW","C","BLUE","B","B",1056
"3027",4331,74671,27,"ConW","C","YELLOW","Y","Y",1136
"3028",4331,74671,28,"ConW","C","GREEN","G","G",1056
"3029",4331,74671,29,"ConW","C","RED","R","R",1008
"3030",4331,74671,30,"ConW","C","GREEN","G","G",1007
"3031",4331,74671,31,"ConW","C","YELLOW","Y","Y",1183
"3032",4331,74671,32,"ConW","C","GREEN","G","G",975
"3033",4331,74671,33,"ConW","C","BLUE","B","B",1231
"3034",4331,74671,34,"ConW","C","YELLOW","Y","Y",1007
"3035",4331,74671,35,"ConW","C","BLUE","B","B",2928
"3036",4331,74671,36,"ConW","C","GREEN","G","G",1104
"3037",4331,74671,37,"ConW","C","YELLOW","Y","Y",1040
"3038",4331,74671,38,"ConW","C","RED","R","R",1232
"3039",4331,74671,39,"ConW","C","GREEN","G","G",816
"3040",4331,74671,40,"ConW","C","YELLOW","Y","Y",1072
"3041",4331,74671,41,"BCon","C","REX","R","R",1590
"3042",4331,74671,42,"BCon","C","YEXXXX","Y","Y",1439
"3043",4331,74671,43,"BCon","C","GRXXX","G","G",1407
"3044",4331,74671,44,"BCon","C","REX","R","R",1199
"3045",4331,74671,45,"BCon","C","YEXXXX","Y","Y",1200
"3046",4331,74671,46,"BCon","C","GRXXX","G","G",1120
"3047",4331,74671,47,"BCon","C","REX","R","R",1136
"3048",4331,74671,48,"BCon","C","BLXX","B","B",1008
"3049",4331,74671,49,"BCon","C","REX","R","R",1184
"3050",4331,74671,50,"BCon","C","GRXXX","G","G",1216
"3051",4331,74671,51,"BCon","C","YEXXXX","Y","Y",1040
"3052",4331,74671,52,"BCon","C","BLXX","B","B",896
"3053",4331,74671,53,"BCon","C","GRXXX","G","G",944
"3054",4331,74671,54,"BCon","C","BLXX","B","B",1056
"3055",4331,74671,55,"BCon","C","YEXXXX","Y","Y",944
"3056",4331,74671,56,"BCon","C","REX","R","R",1008
"3057",4331,74671,57,"BCon","C","BLXX","B","B",1007
"3058",4331,74671,58,"BCon","C","YEXXXX","Y","Y",1087
"3059",4331,74671,59,"BCon","C","GRXXX","G","G",815
"3060",4331,74671,60,"BCon","C","REX","R","R",895
"3061",4331,74672,1,"IncW","C","GREEN","B","B",3443
"3062",4331,74672,2,"IncW","C","YELLOW","G","G",1452
"3063",4331,74672,3,"IncW","C","RED","Y","Y",2815
"3064",4331,74672,4,"IncW","C","BLUE","R","R",1439
"3065",4331,74672,5,"IncW","C","YELLOW","B","B",1120
"3066",4331,74672,6,"IncW","C","GREEN","R","R",1312
"3067",4331,74672,7,"IncW","C","RED","Y","Y",976
"3068",4331,74672,8,"IncW","C","GREEN","R","R",2016
"3069",4331,74672,9,"IncW","C","YELLOW","G","G",1072
"3070",4331,74672,10,"IncW","C","RED","Y","Y",1296
"3071",4331,74672,11,"IncW","C","YELLOW","R","R",1264
"3072",4331,74672,12,"IncW","C","GREEN","Y","Y",1551
"3073",4331,74672,13,"IncW","C","RED","B","B",1199
"3074",4331,74672,14,"IncW","C","YELLOW","R","R",1007
"3075",4331,74672,15,"IncW","C","RED","Y","Y",1295
"3076",4331,74672,16,"IncW","C","BLUE","G","G",1728
"3077",4331,74672,17,"IncW","C","GREEN","Y","Y",1328
"3078",4331,74672,18,"IncW","C","RED","B","B",1024
"3079",4331,74672,19,"IncW","C","BLUE","G","G",960
"3080",4331,74672,20,"IncW","C","YELLOW","B","B",1232
"3081",4331,74672,21,"BInc","C","GRXXX","R","R",2572
"3082",4331,74672,22,"BInc","C","BLXX","G","G",3583
"3083",4331,74672,23,"BInc","C","REX","B","B",1408
"3084",4331,74672,24,"BInc","C","YEXXXX","R","R",1136
"3085",4331,74672,25,"BInc","C","REX","G","G",864
"3086",4331,74672,26,"BInc","C","BLXX","R","R",1632
"3087",4331,74672,27,"BInc","C","YEXXXX","G","G",1072
"3088",4331,74672,28,"BInc","C","BLXX","Y","Y",1056
"3089",4331,74672,29,"BInc","C","REX","B","B",2112
"3090",4331,74672,30,"BInc","C","GRXXX","R","R",2000
"3091",4331,74672,31,"BInc","C","YEXXXX","B","B",4671
"3092",4331,74672,32,"BInc","C","GRXXX","Y","Y",1055
"3093",4331,74672,33,"BInc","C","REX","G","G",1199
"3094",4331,74672,34,"BInc","C","YEXXXX","B","B",1792
"3095",4331,74672,35,"BInc","C","REX","G","G",1184
"3096",4331,74672,36,"BInc","C","BLXX","Y","Y",1408
"3097",4331,74672,37,"BInc","C","GRXXX","B","B",1232
"3098",4331,74672,38,"BInc","C","YEXXXX","G","G",1104
"3099",4331,74672,39,"BInc","C","REX","Y","Y",960
"3100",4331,74672,40,"BInc","C","GRXXX","B","B",1504
"3101",4331,74672,41,"ConW","C","BLUE","B","B",1364
"3102",4331,74672,42,"ConW","C","YELLOW","Y","Y",975
"3103",4331,74672,43,"ConW","C","BLUE","B","B",1039
"3104",4331,74672,44,"ConW","C","YELLOW","Y","Y",704
"3105",4331,74672,45,"ConW","C","BLUE","B","B",640
"3106",4331,74672,46,"ConW","C","GREEN","G","G",1616
"3107",4331,74672,47,"ConW","C","RED","R","R",1056
"3108",4331,74672,48,"ConW","C","GREEN","G","G",1264
"3109",4331,74672,49,"ConW","C","BLUE","B","B",1056
"3110",4331,74672,50,"ConW","C","RED","R","R",1088
"3111",4331,74672,51,"ConW","C","YELLOW","Y","Y",992
"3112",4331,74672,52,"ConW","C","RED","R","R",1136
"3113",4331,74672,53,"ConW","C","GREEN","G","G",1104
"3114",4331,74672,54,"ConW","C","RED","R","R",1056
"3115",4331,74672,55,"ConW","C","YELLOW","Y","Y",864
"3116",4331,74672,56,"ConW","C","GREEN","G","G",928
"3117",4331,74672,57,"ConW","C","YELLOW","Y","Y",927
"3118",4331,74672,58,"ConW","C","GREEN","G","G",1151
"3119",4331,74672,59,"ConW","C","BLUE","B","B",991
"3120",4331,74672,60,"ConW","C","RED","R","R",1072
"3121",4331,74673,1,"IncW","C","BLUE","G","G",1526
"3122",4331,74673,2,"IncW","C","RED","B","B",1375
"3123",4331,74673,3,"IncW","C","GREEN","R","R",1086
"3124",4331,74673,4,"IncW","C","YELLOW","G","G",975
"3125",4331,74673,5,"IncW","C","RED","Y","Y",767
"3126",4331,74673,6,"IncW","C","BLUE","G","G",1327
"3127",4331,74673,7,"IncW","C","GREEN","R","R",751
"3128",4331,74673,8,"IncW","C","BLUE","Y","Y",768
"3129",4331,74673,9,"IncW","C","GREEN","B","B",752
"3130",4331,74673,10,"IncW","C","BLUE","R","R",768
"3131",4331,74673,11,"IncW","C","RED","B","B",864
"3132",4331,74673,12,"IncW","C","BLUE","G","G",784
"3133",4331,74673,13,"IncW","C","RED","B","B",880
"3134",4331,74673,14,"IncW","C","BLUE","G","G",880
"3135",4331,74673,15,"IncW","C","YELLOW","R","R",800
"3136",4331,74673,16,"IncW","C","RED","G","G",816
"3137",4331,74673,17,"IncW","C","BLUE","Y","Y",768
"3138",4331,74673,18,"IncW","C","YELLOW","B","B",1072
"3139",4331,74673,19,"IncW","C","GREEN","R","R",896
"3140",4331,74673,20,"IncW","C","YELLOW","G","G",944
"3141",4331,74673,21,"BCon","C","BLXX","B","B",1334
"3142",4331,74673,22,"BCon","C","YEXXXX","Y","Y",1471
"3143",4331,74673,23,"BCon","C","REX","R","R",1023
"3144",4331,74673,24,"BCon","C","GRXXX","G","G",944
"3145",4331,74673,25,"BCon","C","BLXX","B","B",832
"3146",4331,74673,26,"BCon","C","YEXXXX","Y","Y",736
"3147",4331,74673,27,"BCon","C","BLXX","B","B",896
"3148",4331,74673,28,"BCon","C","GRXXX","G","G",720
"3149",4331,74673,29,"BCon","C","REX","R","R",704
"3150",4331,74673,30,"BCon","C","BLXX","B","G",704
"3151",4331,74673,31,"BCon","C","GRXXX","G","G",768
"3152",4331,74673,32,"BCon","C","YEXXXX","Y","Y",720
"3153",4331,74673,33,"BCon","C","REX","R","R",752
"3154",4331,74673,34,"BCon","C","GRXXX","G","G",896
"3155",4331,74673,35,"BCon","C","BLXX","B","B",800
"3156",4331,74673,36,"BCon","C","YEXXXX","Y","Y",736
"3157",4331,74673,37,"BCon","C","REX","R","R",720
"3158",4331,74673,38,"BCon","C","YEXXXX","Y","Y",783
"3159",4331,74673,39,"BCon","C","GRXXX","G","G",735
"3160",4331,74673,40,"BCon","C","REX","R","R",719
"3161",4331,74673,41,"ConW","C","BLUE","B","B",1142
"3162",4331,74673,42,"ConW","C","YELLOW","Y","Y",703
"3163",4331,74673,43,"ConW","C","RED","R","R",672
"3164",4331,74673,44,"ConW","C","GREEN","G","G",656
"3165",4331,74673,45,"ConW","C","BLUE","B","B",672
"3166",4331,74673,46,"ConW","C","RED","R","R",672
"3167",4331,74673,47,"ConW","C","YELLOW","Y","Y",624
"3168",4331,74673,48,"ConW","C","GREEN","G","G",672
"3169",4331,74673,49,"ConW","C","BLUE","B","B",672
"3170",4331,74673,50,"ConW","C","YELLOW","Y","Y",592
"3171",4331,74673,51,"ConW","C","BLUE","B","G",608
"3172",4331,74673,52,"ConW","C","GREEN","G","G",1264
"3173",4331,74673,53,"ConW","C","RED","R","R",784
"3174",4331,74673,54,"ConW","C","GREEN","G","G",720
"3175",4331,74673,55,"ConW","C","YELLOW","Y","Y",688
"3176",4331,74673,56,"ConW","C","GREEN","G","G",784
"3177",4331,74673,57,"ConW","C","BLUE","B","B",864
"3178",4331,74673,58,"ConW","C","YELLOW","Y","Y",720
"3179",4331,74673,59,"ConW","C","RED","R","R",688
"3180",4331,74673,60,"ConW","C","BLUE","B","B",863
"3181",4331,74674,1,"IncW","C","BLUE","G","G",1367
"3182",4331,74674,2,"IncW","C","GREEN","B","B",1171
"3183",4331,74674,3,"IncW","C","BLUE","G","G",1203
"3184",4331,74674,4,"IncW","C","RED","B","B",679
"3185",4331,74674,5,"IncW","C","YELLOW","G","G",1257
"3186",4331,74674,6,"IncW","C","BLUE","Y","Y",1032
"3187",4331,74674,7,"IncW","C","YELLOW","B","B",2049
"3188",4331,74674,8,"IncW","C","BLUE","Y","Y",1027
"3189",4331,74674,9,"IncW","C","GREEN","B","B",1258
"3190",4331,74674,10,"IncW","C","BLUE","R","R",1244
"3191",4331,74674,11,"IncW","C","YELLOW","G","G",1037
"3192",4331,74674,12,"IncW","C","BLUE","R","R",1687
"3193",4331,74674,13,"IncW","C","RED","Y","Y",866
"3194",4331,74674,14,"IncW","C","BLUE","G","G",937
"3195",4331,74674,15,"IncW","C","RED","Y","Y",1425
"3196",4331,74674,16,"IncW","C","GREEN","R","R",1133
"3197",4331,74674,17,"IncW","C","YELLOW","G","G",1892
"3198",4331,74674,18,"IncW","C","RED","B","B",1168
"3199",4331,74674,19,"IncW","C","YELLOW","R","R",1117
"3200",4331,74674,20,"IncW","C","GREEN","Y","Y",1193
"3201",4331,74674,21,"BCon","C","REX","R","R",1429
"3202",4331,74674,22,"BCon","C","GRXXX","G","G",1420
"3203",4331,74674,23,"BCon","C","REX","R","R",942
"3204",4331,74674,24,"BCon","C","BLXX","B","B",916
"3205",4331,74674,25,"BCon","C","GRXXX","G","G",1435
"3206",4331,74674,26,"BCon","C","REX","R","R",1232
"3207",4331,74674,27,"BCon","C","GRXXX","G","G",775
"3208",4331,74674,28,"BCon","C","BLXX","B","B",699
"3209",4331,74674,29,"BCon","C","YEXXXX","Y","Y",644
"3210",4331,74674,30,"BCon","C","REX","R","R",806
"3211",4331,74674,31,"BCon","C","BLXX","B","B",916
"3212",4331,74674,32,"BCon","C","YEXXXX","Y","Y",704
"3213",4331,74674,33,"BCon","C","BLXX","B","B",1611
"3214",4331,74674,34,"BCon","C","GRXXX","G","G",815
"3215",4331,74674,35,"BCon","C","REX","R","R",966
"3216",4331,74674,36,"BCon","C","BLXX","B","B",916
"3217",4331,74674,37,"BCon","C","YEXXXX","Y","Y",941
"3218",4331,74674,38,"BCon","C","BLXX","B","B",906
"3219",4331,74674,39,"BCon","C","YEXXXX","Y","Y",1102
"3220",4331,74674,40,"BCon","C","REX","R","R",906
"3221",4331,74674,41,"ConW","C","YELLOW","Y","Y",609
"3222",4331,74674,42,"ConW","C","GREEN","G","G",669
"3223",4331,74674,43,"ConW","C","BLUE","B","B",624
"3224",4331,74674,44,"ConW","C","RED","R","R",830
"3225",4331,74674,45,"ConW","C","BLUE","B","B",730
"3226",4331,74674,46,"ConW","C","RED","R","R",710
"3227",4331,74674,47,"ConW","C","GREEN","G","G",1289
"3228",4331,74674,48,"ConW","C","YELLOW","Y","Y",624
"3229",4331,74674,49,"ConW","C","BLUE","B","B",735
"3230",4331,74674,50,"ConW","C","GREEN","G","G",1439
"3231",4331,74674,51,"ConW","C","BLUE","B","B",805
"3232",4331,74674,52,"ConW","C","YELLOW","Y","Y",650
"3233",4331,74674,53,"ConW","C","BLUE","B","B",804
"3234",4331,74674,54,"ConW","C","GREEN","G","G",825
"3235",4331,74674,55,"ConW","C","YELLOW","Y","Y",911
"3236",4331,74674,56,"ConW","C","GREEN","G","G",810
"3237",4331,74674,57,"ConW","C","YELLOW","Y","Y",745
"3238",4331,74674,58,"ConW","C","BLUE","B","B",785
"3239",4331,74674,59,"ConW","C","YELLOW","Y","Y",840
"3240",4331,74674,60,"ConW","C","GREEN","G","G",840
"3241",4331,74675,1,"ConW","C","BLUE","B","B",1013
"3242",4331,74675,2,"ConW","C","YELLOW","Y","Y",830
"3243",4331,74675,3,"ConW","C","GREEN","G","G",782
"3244",4331,74675,4,"ConW","C","RED","R","R",719
"3245",4331,74675,5,"ConW","C","BLUE","B","B",704
"3246",4331,74675,6,"ConW","C","RED","R","R",656
"3247",4331,74675,7,"ConW","C","BLUE","B","B",624
"3248",4331,74675,8,"ConW","C","GREEN","G","G",800
"3249",4331,74675,9,"ConW","C","YELLOW","Y","Y",688
"3250",4331,74675,10,"ConW","C","GREEN","G","G",768
"3251",4331,74675,11,"ConW","C","RED","R","R",688
"3252",4331,74675,12,"ConW","C","BLUE","B","B",672
"3253",4331,74675,13,"ConW","C","YELLOW","Y","Y",656
"3254",4331,74675,14,"ConW","C","BLUE","B","B",720
"3255",4331,74675,15,"ConW","C","RED","R","R",640
"3256",4331,74675,16,"ConW","C","YELLOW","Y","Y",672
"3257",4331,74675,17,"ConW","C","RED","R","R",832
"3258",4331,74675,18,"ConW","C","GREEN","G","G",704
"3259",4331,74675,19,"ConW","C","BLUE","B","B",672
"3260",4331,74675,20,"ConW","C","YELLOW","Y","Y",736
"3261",4331,74675,21,"IncW","C","RED","B","B",1398
"3262",4331,74675,22,"IncW","C","BLUE","G","G",896
"3263",4331,74675,23,"IncW","C","GREEN","R","R",864
"3264",4331,74675,24,"IncW","C","YELLOW","G","G",1248
"3265",4331,74675,25,"IncW","C","RED","B","B",1104
"3266",4331,74675,26,"IncW","C","BLUE","R","R",1088
"3267",4331,74675,27,"IncW","C","GREEN","B","B",1104
"3268",4331,74675,28,"IncW","C","YELLOW","G","G",1184
"3269",4331,74675,29,"IncW","C","BLUE","Y","Y",944
"3270",4331,74675,30,"IncW","C","YELLOW","R","R",1056
"3271",4331,74675,31,"IncW","C","GREEN","Y","Y",1216
"3272",4331,74675,32,"IncW","C","BLUE","G","G",1184
"3273",4331,74675,33,"IncW","C","YELLOW","R","R",944
"3274",4331,74675,34,"IncW","C","BLUE","G","G",975
"3275",4331,74675,35,"IncW","C","YELLOW","R","R",1327
"3276",4331,74675,36,"IncW","C","GREEN","Y","Y",879
"3277",4331,74675,37,"IncW","C","BLUE","G","G",1231
"3278",4331,74675,38,"IncW","C","YELLOW","B","B",1295
"3279",4331,74675,39,"IncW","C","GREEN","Y","Y",1104
"3280",4331,74675,40,"IncW","C","YELLOW","R","R",896
"3281",4331,74675,41,"BCon","C","BLXX","B","B",1271
"3282",4331,74675,42,"BCon","C","REX","R","R",1168
"3283",4331,74675,43,"BCon","C","GRXXX","G","G",1120
"3284",4331,74675,44,"BCon","C","REX","R","R",736
"3285",4331,74675,45,"BCon","C","YEXXXX","Y","Y",656
"3286",4331,74675,46,"BCon","C","REX","R","R",784
"3287",4331,74675,47,"BCon","C","BLXX","B","B",703
"3288",4331,74675,48,"BCon","C","REX","R","R",687
"3289",4331,74675,49,"BCon","C","BLXX","B","B",687
"3290",4331,74675,50,"BCon","C","REX","R","R",623
"3291",4331,74675,51,"BCon","C","GRXXX","G","G",719
"3292",4331,74675,52,"BCon","C","BLXX","B","B",752
"3293",4331,74675,53,"BCon","C","GRXXX","G","G",848
"3294",4331,74675,54,"BCon","C","BLXX","B","B",720
"3295",4331,74675,55,"BCon","C","REX","R","R",608
"3296",4331,74675,56,"BCon","C","GRXXX","G","G",672
"3297",4331,74675,57,"BCon","C","REX","R","R",704
"3298",4331,74675,58,"BCon","C","GRXXX","G","G",816
"3299",4331,74675,59,"BCon","C","YEXXXX","Y","Y",704
"3300",4331,74675,60,"BCon","C","BLXX","B","B",704
